projectId,impact_category,process_name,kpi_name,actual,bp_lower_bound,bp_upper_bound,bp_range_display,unit,higher_is_better,importance_weight,score,phase wt,process wt,KPI wt,realized_value,unrealized_value,process_level_unrealized_value,phase_level_unrealized_value
P-SE-002,Cost,subcontractorPlanning,schedule to bid variance,0.138,0,0.05,< 5%,%,FALSE,9,12,0.25,0.35,0.25,3,22,7.7,1.925
P-SE-002,GL Insurance,compliance,avg insurance acquired cycle,11.97,7,14,< 7 days, days,FALSE,7,29,0.25,0.2,0.1,2.9,7.1,1.42,0.355
P-SE-002,GL Insurance,compliance,avg permit approval cycle,29,20,30,< 20 days, days,FALSE,7,5,0.25,0.2,0.25,1.25,23.75,4.75,1.1875
P-SE-002,GL Insurance,compliance,avg sub COI received time,8.8,5,10,< 5 days, days,FALSE,6,24,0.25,0.2,0.5,12,38,7.6,1.9
P-SE-002,GL Insurance,compliance,permit submission timeliness,0.361,0.95,1,> 95%, days,TRUE,8,38,0.25,0.2,0.15,5.7,9.3,1.86,0.465
P-SE-002,GL Insurance,designReview,clash detection rate,0.279,0.9,1,> 90%,%,TRUE,9,31,0.25,0.3,0.25,7.75,17.25,5.175,1.29375
P-SE-002,GL Insurance,designReview,drawings usage,0.189,0.9,1,> 90%,%,TRUE,6,21,0.25,0.3,0.3,6.3,23.7,7.11,1.7775
P-SE-002,GL Insurance,designReview,photos usage,0.15,0.5,1.5,> 50%, count,TRUE,4,30,0.25,0.3,0.15,4.5,10.5,3.15,0.7875
P-SE-002,GL Insurance,designReview,specifications usage,0.279,0.9,1,> 90%,%,TRUE,6,31,0.25,0.3,0.3,9.3,20.7,6.21,1.5525
P-SE-002,GL Insurance,financialSetup,budget to bid variance,0.025,0,0.05,< 5%,%,FALSE,9,50,0.25,0.15,0.25,12.5,12.5,1.875,0.46875
P-SE-002,GL Insurance,financialSetup,contingency adequacy,0.019,0.1,0.15,> 10%,%,TRUE,7,19,0.25,0.15,0.2,3.8,16.2,2.43,0.6075
P-SE-002,GL Insurance,financialSetup,days until sub contracts executed,19.14,0.15,21,< 15 days, days,FALSE,8,31,0.25,0.15,0.15,4.65,10.35,1.5525,0.388125
P-SE-002,GL Insurance,financialSetup,prime contract to budget variance,0.1425,0,0.25,> 25%,%,FALSE,10,57,0.25,0.15,0.4,22.8,17.2,2.58,0.645
P-SE-002,GL Insurance,subcontractorPlanning,equipment cost variance,0.127,0,0.05,< 5%,%,FALSE,5,23,0.25,0.35,0.05,1.15,3.85,1.3475,0.336875
P-SE-002,GL Insurance,subcontractorPlanning,gantt chart completion rate,0.1615,0.95,1,> 95%,%,TRUE,8,17,0.25,0.35,0.15,2.55,12.45,4.3575,1.089375
P-SE-002,GL Insurance,subcontractorPlanning,labor cost variance,0.119,0,0.05,< 5%,%,FALSE,10,31,0.25,0.35,0.35,10.85,24.15,8.4525,2.113125
P-SE-002,GL Insurance,subcontractorPlanning,materials cost variance,0.148,0,0.05,< 5%,%,FALSE,10,2,0.25,0.35,0.2,0.4,19.6,6.86,1.715
P-SE-002,GL Insurance,subcontractorPlanning,schedule to bid variance,0.138,0,0.05,< 5%,%,FALSE,9,12,0.25,0.35,0.25,3,22,7.7,1.925
P-SE-002,Safety,compliance,avg insurance acquired cycle,12.11,7,14,< 7 days, days,FALSE,7,27,0.25,0.2,0.1,2.7,7.3,1.46,0.365
P-SE-002,Safety,compliance,avg permit approval cycle,27,20,30,< 20 days, days,FALSE,7,15,0.25,0.2,0.25,3.75,21.25,4.25,1.0625
P-SE-002,Safety,compliance,avg sub COI received time,7.7,5,10,< 5 days, days,FALSE,6,46,0.25,0.2,0.45,20.7,24.3,4.86,1.215
P-SE-002,Safety,compliance,permit submission timeliness,0.437,0.95,1,> 95%, days,TRUE,8,46,0.25,0.2,0.2,9.2,10.8,2.16,0.54
P-SE-002,Safety,designReview,clash detection rate,0.351,0.9,1,> 90%,%,TRUE,9,39,0.25,0.3,0.35,13.65,21.35,6.405,1.60125
P-SE-002,Safety,designReview,drawings usage,0.324,0.9,1,> 90%,%,TRUE,6,36,0.25,0.3,0.3,10.8,19.2,5.76,1.44
P-SE-002,Safety,designReview,photos usage,0.055,0.5,1.5,> 50%, count,TRUE,4,11,0.25,0.3,0.15,1.65,13.35,4.005,1.00125
P-SE-002,Safety,designReview,specifications usage,0.189,0.9,1,> 90%,%,TRUE,6,21,0.25,0.3,0.2,4.2,15.8,4.74,1.185
P-SE-002,Safety,financialSetup,budget to bid variance,0.0375,0,0.05,< 5%,%,FALSE,9,25,0.25,0.1,0.25,6.25,18.75,1.875,0.46875
P-SE-002,Safety,financialSetup,contingency adequacy,0.044,0.1,0.15,> 10%,%,TRUE,7,44,0.25,0.1,0.15,6.6,8.4,0.84,0.21
P-SE-002,Safety,financialSetup,days until sub contracts executed,18.12,0.15,21,< 15 days, days,FALSE,8,48,0.25,0.1,0.2,9.6,10.4,1.04,0.26
P-SE-002,Safety,financialSetup,prime contract to budget variance,0.0575,0,0.25,> 25%,%,FALSE,10,23,0.25,0.1,0.4,9.2,30.8,3.08,0.77
P-SE-002,Safety,subcontractorPlanning,equipment cost variance,0.138,0,0.05,< 5%,%,FALSE,5,12,0.25,0.4,0.05,0.6,4.4,1.76,0.44
P-SE-002,Safety,subcontractorPlanning,gantt chart completion rate,0.3325,0.95,1,> 95%,%,TRUE,8,35,0.25,0.4,0.35,12.25,22.75,9.1,2.275
P-SE-002,Safety,subcontractorPlanning,labor cost variance,0.129,0,0.05,< 5%,%,FALSE,10,21,0.25,0.4,0.2,4.2,15.8,6.32,1.58
P-SE-002,Safety,subcontractorPlanning,materials cost variance,0.112,0,0.05,< 5%,%,FALSE,10,38,0.25,0.4,0.1,3.8,6.2,2.48,0.62
P-SE-002,Safety,subcontractorPlanning,schedule to bid variance,0.116,0,0.05,< 5%,%,FALSE,9,34,0.25,0.4,0.3,10.2,19.8,7.92,1.98
P-SE-002,Schedule,compliance,avg insurance acquired cycle,12.32,7,14,< 7 days, days,FALSE,7,24,0.4,0.35,0.1,2.4,7.6,2.66,1.064
P-SE-002,Schedule,compliance,avg permit approval cycle,26.8,20,30,< 20 days, days,FALSE,7,16,0.4,0.35,0.4,6.4,33.6,11.76,4.704
P-SE-002,Schedule,compliance,avg sub COI received time,7.55,5,10,< 5 days, days,FALSE,6,49,0.4,0.35,0.2,9.8,10.2,3.57,1.428
P-SE-002,Schedule,compliance,permit submission timeliness,0.5035,0.95,1,> 95%, days,TRUE,8,53,0.4,0.35,0.3,15.9,14.1,4.935,1.974
P-SE-002,Schedule,designReview,clash detection rate,0.072,0.9,1,> 90%,%,TRUE,9,8,0.4,0.3,0.5,4,46,13.8,5.52
P-SE-002,Schedule,designReview,drawings usage,0.135,0.9,1,> 90%,%,TRUE,6,15,0.4,0.3,0.25,3.75,21.25,6.375,2.55
P-SE-002,Schedule,designReview,photos usage,0.09,0.5,1.5,> 50%, count,TRUE,4,18,0.4,0.3,0.1,1.8,8.2,2.46,0.984
P-SE-002,Schedule,designReview,specifications usage,0.288,0.9,1,> 90%,%,TRUE,6,32,0.4,0.3,0.15,4.8,10.2,3.06,1.224
P-SE-002,Schedule,financialSetup,budget to bid variance,0.0305,0,0.05,< 5%,%,FALSE,9,39,0.4,0.1,0.2,7.8,12.2,1.22,0.488
P-SE-002,Schedule,financialSetup,contingency adequacy,0.032,0.1,0.15,> 10%,%,TRUE,7,32,0.4,0.1,0.3,9.6,20.4,2.04,0.816
P-SE-002,Schedule,financialSetup,days until sub contracts executed,18.84,0.15,21,< 15 days, days,FALSE,8,36,0.4,0.1,0.4,14.4,25.6,2.56,1.024
P-SE-002,Schedule,financialSetup,prime contract to budget variance,0.0575,0,0.25,> 25%,%,FALSE,10,23,0.4,0.1,0.1,2.3,7.7,0.77,0.308
P-SE-002,Schedule,subcontractorPlanning,equipment cost variance,0.114,0,0.05,< 5%,%,FALSE,5,36,0.4,0.25,0.05,1.8,3.2,0.8,0.32
P-SE-002,Schedule,subcontractorPlanning,gantt chart completion rate,0.2375,0.95,1,> 95%,%,TRUE,8,25,0.4,0.25,0.35,8.75,26.25,6.5625,2.625
P-SE-002,Schedule,subcontractorPlanning,labor cost variance,0.107,0,0.05,< 5%,%,FALSE,10,43,0.4,0.25,0.2,8.6,11.4,2.85,1.14
P-SE-002,Schedule,subcontractorPlanning,materials cost variance,0.115,0,0.05,< 5%,%,FALSE,10,35,0.4,0.25,0.1,3.5,6.5,1.625,0.65
P-SE-002,Schedule,subcontractorPlanning,schedule to bid variance,0.106,0,0.05,< 5%,%,FALSE,9,44,0.4,0.25,0.3,13.2,16.8,4.2,1.68
P-SE-002,WC Insurance,compliance,avg insurance acquired cycle,13.93,7,14,< 7 days, days,FALSE,7,1,0.2,0.2,0.1,0.1,9.9,1.98,0.396
P-SE-002,WC Insurance,compliance,avg permit approval cycle,28.2,20,30,< 20 days, days,FALSE,7,9,0.2,0.2,0.25,2.25,22.75,4.55,0.91
P-SE-002,WC Insurance,compliance,avg sub COI received time,9.35,5,10,< 5 days, days,FALSE,6,13,0.2,0.2,0.45,5.85,39.15,7.83,1.566
P-SE-002,WC Insurance,compliance,permit submission timeliness,0.2375,0.95,1,> 95%, days,TRUE,8,25,0.2,0.2,0.2,5,15,3,0.6
P-SE-002,WC Insurance,designReview,clash detection rate,0.279,0.9,1,> 90%,%,TRUE,9,31,0.2,0.3,0.4,12.4,27.6,8.28,1.656
P-SE-002,WC Insurance,designReview,drawings usage,0.099,0.9,1,> 90%,%,TRUE,6,11,0.2,0.3,0.25,2.75,22.25,6.675,1.335
P-SE-002,WC Insurance,designReview,photos usage,0.025,0.5,1.5,> 50%, count,TRUE,4,5,0.2,0.3,0.2,1,19,5.7,1.14
P-SE-002,WC Insurance,designReview,specifications usage,0.126,0.9,1,> 90%,%,TRUE,6,14,0.2,0.3,0.15,2.1,12.9,3.87,0.774
P-SE-002,WC Insurance,financialSetup,budget to bid variance,0.0445,0,0.05,< 5%,%,FALSE,9,11,0.2,0.1,0.25,2.75,22.25,2.225,0.445
P-SE-002,WC Insurance,financialSetup,contingency adequacy,0.018,0.1,0.15,> 10%,%,TRUE,7,18,0.2,0.1,0.15,2.7,12.3,1.23,0.246
P-SE-002,WC Insurance,financialSetup,days until sub contracts executed,20.46,0.15,21,< 15 days, days,FALSE,8,9,0.2,0.1,0.2,1.8,18.2,1.82,0.364
P-SE-002,WC Insurance,financialSetup,prime contract to budget variance,0.05,0,0.25,> 25%,%,FALSE,10,20,0.2,0.1,0.4,8,32,3.2,0.64
P-SE-002,WC Insurance,subcontractorPlanning,equipment cost variance,0.122,0,0.05,< 5%,%,FALSE,5,28,0.2,0.4,0.05,1.4,3.6,1.44,0.288
P-SE-002,WC Insurance,subcontractorPlanning,gantt chart completion rate,0.2185,0.95,1,> 95%,%,TRUE,8,23,0.2,0.4,0.35,8.05,26.95,10.78,2.156
P-SE-002,WC Insurance,subcontractorPlanning,labor cost variance,0.146,0,0.05,< 5%,%,FALSE,10,4,0.2,0.4,0.2,0.8,19.2,7.68,1.536
P-SE-002,WC Insurance,subcontractorPlanning,materials cost variance,0.133,0,0.05,< 5%,%,FALSE,10,17,0.2,0.4,0.1,1.7,8.3,3.32,0.664
P-SE-002,WC Insurance,subcontractorPlanning,schedule to bid variance,0.134,0,0.05,< 5%,%,FALSE,9,16,0.2,0.4,0.3,4.8,25.2,10.08,2.016
P-MW-003,BR Insurance,compliance,avg insurance acquired cycle,11.76,7,14,< 7 days, days,FALSE,7,32,0.25,0.2,0.1,3.2,6.8,1.36,0.34
P-MW-003,BR Insurance,compliance,avg permit approval cycle,23.8,20,30,< 20 days, days,FALSE,7,31,0.25,0.2,0.45,13.95,31.05,6.21,1.5525
P-MW-003,BR Insurance,compliance,avg sub COI received time,8.95,5,10,< 5 days, days,FALSE,6,21,0.25,0.2,0.15,3.15,11.85,2.37,0.5925
P-MW-003,BR Insurance,compliance,permit submission timeliness,0.3705,0.95,1,> 95%, days,TRUE,8,39,0.25,0.2,0.3,11.7,18.3,3.66,0.915
P-MW-003,BR Insurance,designReview,clash detection rate,0.27,0.9,1,> 90%,%,TRUE,9,30,0.25,0.35,0.3,9,21,7.35,1.8375
P-MW-003,BR Insurance,designReview,drawings usage,0.36,0.9,1,> 90%,%,TRUE,6,40,0.25,0.35,0.35,14,21,7.35,1.8375
P-MW-003,BR Insurance,designReview,photos usage,0.045,0.5,1.5,> 50%, count,TRUE,4,9,0.25,0.35,0.15,1.35,13.65,4.7775,1.194375
P-MW-003,BR Insurance,designReview,specifications usage,0.09,0.9,1,> 90%,%,TRUE,6,10,0.25,0.35,0.2,2,18,6.3,1.575
P-MW-003,BR Insurance,financialSetup,budget to bid variance,0.02,0,0.05,< 5%,%,FALSE,9,60,0.25,0.15,0.25,15,10,1.5,0.375
P-MW-003,BR Insurance,financialSetup,contingency adequacy,0.044,0.1,0.15,> 10%,%,TRUE,7,44,0.25,0.15,0.15,6.6,8.4,1.26,0.315
P-MW-003,BR Insurance,financialSetup,days until sub contracts executed,19.02,0.15,21,< 15 days, days,FALSE,8,33,0.25,0.15,0.2,6.6,13.4,2.01,0.5025
P-MW-003,BR Insurance,financialSetup,prime contract to budget variance,0.1575,0,0.25,> 25%,%,FALSE,10,63,0.25,0.15,0.4,25.2,14.8,2.22,0.555
P-MW-003,BR Insurance,subcontractorPlanning,equipment cost variance,0.121,0,0.05,< 5%,%,FALSE,5,29,0.25,0.3,0.05,1.45,3.55,1.065,0.26625
P-MW-003,BR Insurance,subcontractorPlanning,gantt chart completion rate,0.171,0.95,1,> 95%,%,TRUE,8,18,0.25,0.3,0.4,7.2,32.8,9.84,2.46
P-MW-003,BR Insurance,subcontractorPlanning,labor cost variance,0.141,0,0.05,< 5%,%,FALSE,10,9,0.25,0.3,0.15,1.35,13.65,4.095,1.02375
P-MW-003,BR Insurance,subcontractorPlanning,materials cost variance,0.125,0,0.05,< 5%,%,FALSE,10,25,0.25,0.3,0.1,2.5,7.5,2.25,0.5625
P-MW-003,BR Insurance,subcontractorPlanning,schedule to bid variance,0.112,0,0.05,< 5%,%,FALSE,9,38,0.25,0.3,0.3,11.4,18.6,5.58,1.395
P-MW-003,CA Insurance,compliance,avg insurance acquired cycle,11.13,7,14,< 7 days, days,FALSE,7,41,0.2,0.3,0.1,4.1,5.9,1.77,0.354
P-MW-003,CA Insurance,compliance,avg permit approval cycle,23.6,20,30,< 20 days, days,FALSE,7,32,0.2,0.3,0.5,16,34,10.2,2.04
P-MW-003,CA Insurance,compliance,avg sub COI received time,7.6,5,10,< 5 days, days,FALSE,6,48,0.2,0.3,0.15,7.2,7.8,2.34,0.468
P-MW-003,CA Insurance,compliance,permit submission timeliness,0.399,0.95,1,> 95%, days,TRUE,8,42,0.2,0.3,0.25,10.5,14.5,4.35,0.87
P-MW-003,CA Insurance,designReview,clash detection rate,0.306,0.9,1,> 90%,%,TRUE,9,34,0.2,0.4,0.15,5.1,9.9,3.96,0.792
P-MW-003,CA Insurance,designReview,drawings usage,0.108,0.9,1,> 90%,%,TRUE,6,12,0.2,0.4,0.15,1.8,13.2,5.28,1.056
P-MW-003,CA Insurance,designReview,photos usage,0.15,0.5,1.5,> 50%, count,TRUE,4,30,0.2,0.4,0.55,16.5,38.5,15.4,3.08
P-MW-003,CA Insurance,designReview,specifications usage,0.279,0.9,1,> 90%,%,TRUE,6,31,0.2,0.4,0.15,4.65,10.35,4.14,0.828
P-MW-003,CA Insurance,financialSetup,budget to bid variance,0.0295,0,0.05,< 5%,%,FALSE,9,41,0.2,0.1,0.25,10.25,14.75,1.475,0.295
P-MW-003,CA Insurance,financialSetup,contingency adequacy,0.021,0.1,0.15,> 10%,%,TRUE,7,21,0.2,0.1,0.1,2.1,7.9,0.79,0.158
P-MW-003,CA Insurance,financialSetup,days until sub contracts executed,20.1,0.15,21,< 15 days, days,FALSE,8,15,0.2,0.1,0.2,3,17,1.7,0.34
P-MW-003,CA Insurance,financialSetup,prime contract to budget variance,0.095,0,0.25,> 25%,%,FALSE,10,38,0.2,0.1,0.45,17.1,27.9,2.79,0.558
P-MW-003,CA Insurance,subcontractorPlanning,equipment cost variance,0.095,0,0.05,< 5%,%,FALSE,5,55,0.2,0.2,0.05,2.75,2.25,0.45,0.09
P-MW-003,CA Insurance,subcontractorPlanning,gantt chart completion rate,0.3325,0.95,1,> 95%,%,TRUE,8,35,0.2,0.2,0.2,7,13,2.6,0.52
P-MW-003,CA Insurance,subcontractorPlanning,labor cost variance,0.084,0,0.05,< 5%,%,FALSE,10,66,0.2,0.2,0.25,16.5,8.5,1.7,0.34
P-MW-003,CA Insurance,subcontractorPlanning,materials cost variance,0.111,0,0.05,< 5%,%,FALSE,10,39,0.2,0.2,0.1,3.9,6.1,1.22,0.244
P-MW-003,CA Insurance,subcontractorPlanning,schedule to bid variance,0.092,0,0.05,< 5%,%,FALSE,9,58,0.2,0.2,0.4,23.2,16.8,3.36,0.672
P-MW-003,Cost,compliance,avg insurance acquired cycle,12.53,7,14,< 7 days, days,FALSE,7,21,0.25,0.15,0.1,2.1,7.9,1.185,0.29625
P-MW-003,Cost,compliance,avg permit approval cycle,26.6,20,30,< 20 days, days,FALSE,7,17,0.25,0.15,0.4,6.8,33.2,4.98,1.245
P-MW-003,Cost,compliance,avg sub COI received time,8.05,5,10,< 5 days, days,FALSE,6,39,0.25,0.15,0.2,7.8,12.2,1.83,0.4575
P-MW-003,Cost,compliance,permit submission timeliness,0.513,0.95,1,> 95%, days,TRUE,8,54,0.25,0.15,0.3,16.2,13.8,2.07,0.5175
P-MW-003,Cost,designReview,clash detection rate,0.414,0.9,1,> 90%,%,TRUE,9,46,0.25,0.3,0.5,23,27,8.1,2.025
P-MW-003,Cost,designReview,drawings usage,0.18,0.9,1,> 90%,%,TRUE,6,20,0.25,0.3,0.2,4,16,4.8,1.2
P-MW-003,Cost,designReview,photos usage,0.23,0.5,1.5,> 50%, count,TRUE,4,46,0.25,0.3,0.1,4.6,5.4,1.62,0.405
P-MW-003,Cost,designReview,specifications usage,0.54,0.9,1,> 90%,%,TRUE,6,60,0.25,0.3,0.2,12,8,2.4,0.6
P-MW-003,Cost,financialSetup,budget to bid variance,0.029,0,0.05,< 5%,%,FALSE,9,42,0.25,0.2,0.15,6.3,8.7,1.74,0.435
P-MW-003,Cost,financialSetup,contingency adequacy,0.064,0.1,0.15,> 10%,%,TRUE,7,64,0.25,0.2,0.4,25.6,14.4,2.88,0.72
P-MW-003,Cost,financialSetup,days until sub contracts executed,17.16,0.15,21,< 15 days, days,FALSE,8,64,0.25,0.2,0.2,12.8,7.2,1.44,0.36
P-MW-003,Cost,financialSetup,prime contract to budget variance,0.11,0,0.25,> 25%,%,FALSE,10,44,0.25,0.2,0.25,11,14,2.8,0.7
P-MW-003,Cost,subcontractorPlanning,equipment cost variance,0.096,0,0.05,< 5%,%,FALSE,5,54,0.25,0.35,0.05,2.7,2.3,0.805,0.20125
P-MW-003,Cost,subcontractorPlanning,gantt chart completion rate,0.4655,0.95,1,> 95%,%,TRUE,8,49,0.25,0.35,0.15,7.35,7.65,2.6775,0.669375
P-MW-003,Cost,subcontractorPlanning,labor cost variance,0.124,0,0.05,< 5%,%,FALSE,10,26,0.25,0.35,0.35,9.1,25.9,9.065,2.26625
P-MW-003,Cost,subcontractorPlanning,materials cost variance,0.099,0,0.05,< 5%,%,FALSE,10,51,0.25,0.35,0.2,10.2,9.8,3.43,0.8575
P-MW-003,Cost,subcontractorPlanning,schedule to bid variance,0.122,0,0.05,< 5%,%,FALSE,9,28,0.25,0.35,0.25,7,18,6.3,1.575
P-MW-003,GL Insurance,compliance,avg insurance acquired cycle,13.58,7,14,< 7 days, days,FALSE,7,6,0.25,0.2,0.1,0.6,9.4,1.88,0.47
P-MW-003,GL Insurance,compliance,avg permit approval cycle,23.4,20,30,< 20 days, days,FALSE,7,33,0.25,0.2,0.25,8.25,16.75,3.35,0.8375
P-MW-003,GL Insurance,compliance,avg sub COI received time,9.55,5,10,< 5 days, days,FALSE,6,9,0.25,0.2,0.5,4.5,45.5,9.1,2.275
P-MW-003,GL Insurance,compliance,permit submission timeliness,0.1805,0.95,1,> 95%, days,TRUE,8,19,0.25,0.2,0.15,2.85,12.15,2.43,0.6075
P-MW-003,GL Insurance,designReview,clash detection rate,0.144,0.9,1,> 90%,%,TRUE,9,16,0.25,0.3,0.25,4,21,6.3,1.575
P-MW-003,GL Insurance,designReview,drawings usage,0.234,0.9,1,> 90%,%,TRUE,6,26,0.25,0.3,0.3,7.8,22.2,6.66,1.665
P-MW-003,GL Insurance,designReview,photos usage,0.21,0.5,1.5,> 50%, count,TRUE,4,42,0.25,0.3,0.15,6.3,8.7,2.61,0.6525
P-MW-003,GL Insurance,designReview,specifications usage,0.207,0.9,1,> 90%,%,TRUE,6,23,0.25,0.3,0.3,6.9,23.1,6.93,1.7325
P-MW-003,GL Insurance,financialSetup,budget to bid variance,0.0365,0,0.05,< 5%,%,FALSE,9,27,0.25,0.15,0.25,6.75,18.25,2.7375,0.684375
P-MW-003,GL Insurance,financialSetup,contingency adequacy,0.02,0.1,0.15,> 10%,%,TRUE,7,20,0.25,0.15,0.2,4,16,2.4,0.6
P-MW-003,GL Insurance,financialSetup,days until sub contracts executed,18.42,0.15,21,< 15 days, days,FALSE,8,43,0.25,0.15,0.15,6.45,8.55,1.2825,0.320625
P-MW-003,GL Insurance,financialSetup,prime contract to budget variance,0.1125,0,0.25,> 25%,%,FALSE,10,45,0.25,0.15,0.4,18,22,3.3,0.825
P-MW-003,GL Insurance,subcontractorPlanning,equipment cost variance,0.112,0,0.05,< 5%,%,FALSE,5,38,0.25,0.35,0.05,1.9,3.1,1.085,0.27125
P-MW-003,GL Insurance,subcontractorPlanning,gantt chart completion rate,0.513,0.95,1,> 95%,%,TRUE,8,54,0.25,0.35,0.15,8.1,6.9,2.415,0.60375
P-MW-003,GL Insurance,subcontractorPlanning,labor cost variance,0.088,0,0.05,< 5%,%,FALSE,10,62,0.25,0.35,0.35,21.7,13.3,4.655,1.16375
P-MW-003,GL Insurance,subcontractorPlanning,materials cost variance,0.096,0,0.05,< 5%,%,FALSE,10,54,0.25,0.35,0.2,10.8,9.2,3.22,0.805
P-MW-003,GL Insurance,subcontractorPlanning,schedule to bid variance,0.088,0,0.05,< 5%,%,FALSE,9,62,0.25,0.35,0.25,15.5,9.5,3.325,0.83125
P-MW-003,Safety,compliance,avg insurance acquired cycle,11.9,7,14,< 7 days, days,FALSE,7,30,0.25,0.2,0.1,3,7,1.4,0.35
P-MW-003,Safety,compliance,avg permit approval cycle,26.4,20,30,< 20 days, days,FALSE,7,18,0.25,0.2,0.25,4.5,20.5,4.1,1.025
P-MW-003,Safety,compliance,avg sub COI received time,9.75,5,10,< 5 days, days,FALSE,6,5,0.25,0.2,0.45,2.25,42.75,8.55,2.1375
P-MW-003,Safety,compliance,permit submission timeliness,0.152,0.95,1,> 95%, days,TRUE,8,16,0.25,0.2,0.2,3.2,16.8,3.36,0.84
P-MW-003,Safety,designReview,clash detection rate,0.432,0.9,1,> 90%,%,TRUE,9,48,0.25,0.3,0.35,16.8,18.2,5.46,1.365
P-MW-003,Safety,designReview,drawings usage,0.189,0.9,1,> 90%,%,TRUE,6,21,0.25,0.3,0.3,6.3,23.7,7.11,1.7775
P-MW-003,Safety,designReview,photos usage,0.11,0.5,1.5,> 50%, count,TRUE,4,22,0.25,0.3,0.15,3.3,11.7,3.51,0.8775
P-MW-003,Safety,designReview,specifications usage,0.459,0.9,1,> 90%,%,TRUE,6,51,0.25,0.3,0.2,10.2,9.8,2.94,0.735
P-MW-003,Safety,financialSetup,budget to bid variance,0.034,0,0.05,< 5%,%,FALSE,9,32,0.25,0.1,0.25,8,17,1.7,0.425
P-MW-003,Safety,financialSetup,contingency adequacy,0.058,0.1,0.15,> 10%,%,TRUE,7,58,0.25,0.1,0.15,8.7,6.3,0.63,0.1575
P-MW-003,Safety,financialSetup,days until sub contracts executed,18.12,0.15,21,< 15 days, days,FALSE,8,48,0.25,0.1,0.2,9.6,10.4,1.04,0.26
P-MW-003,Safety,financialSetup,prime contract to budget variance,0.1175,0,0.25,> 25%,%,FALSE,10,47,0.25,0.1,0.4,18.8,21.2,2.12,0.53
P-MW-003,Safety,subcontractorPlanning,equipment cost variance,0.142,0,0.05,< 5%,%,FALSE,5,8,0.25,0.4,0.05,0.4,4.6,1.84,0.46
P-MW-003,Safety,subcontractorPlanning,gantt chart completion rate,0.171,0.95,1,> 95%,%,TRUE,8,18,0.25,0.4,0.35,6.3,28.7,11.48,2.87
P-MW-003,Safety,subcontractorPlanning,labor cost variance,0.135,0,0.05,< 5%,%,FALSE,10,15,0.25,0.4,0.2,3,17,6.8,1.7
P-MW-003,Safety,subcontractorPlanning,materials cost variance,0.13,0,0.05,< 5%,%,FALSE,10,20,0.25,0.4,0.1,2,8,3.2,0.8
P-MW-003,Safety,subcontractorPlanning,schedule to bid variance,0.13,0,0.05,< 5%,%,FALSE,9,20,0.25,0.4,0.3,6,24,9.6,2.4
P-MW-003,Schedule,compliance,avg insurance acquired cycle,12.95,7,14,< 7 days, days,FALSE,7,15,0.4,0.35,0.1,1.5,8.5,2.975,1.19
P-MW-003,Schedule,compliance,avg permit approval cycle,27.6,20,30,< 20 days, days,FALSE,7,12,0.4,0.35,0.4,4.8,35.2,12.32,4.928
P-MW-003,Schedule,compliance,avg sub COI received time,9.15,5,10,< 5 days, days,FALSE,6,17,0.4,0.35,0.2,3.4,16.6,5.81,2.324
P-MW-003,Schedule,compliance,permit submission timeliness,0.152,0.95,1,> 95%, days,TRUE,8,16,0.4,0.35,0.3,4.8,25.2,8.82,3.528
P-MW-003,Schedule,designReview,clash detection rate,0.234,0.9,1,> 90%,%,TRUE,9,26,0.4,0.3,0.5,13,37,11.1,4.44
P-MW-003,Schedule,designReview,drawings usage,0.459,0.9,1,> 90%,%,TRUE,6,51,0.4,0.3,0.25,12.75,12.25,3.675,1.47
P-MW-003,Schedule,designReview,photos usage,0.195,0.5,1.5,> 50%, count,TRUE,4,39,0.4,0.3,0.1,3.9,6.1,1.83,0.732
P-MW-003,Schedule,designReview,specifications usage,0.306,0.9,1,> 90%,%,TRUE,6,34,0.4,0.3,0.15,5.1,9.9,2.97,1.188
P-MW-003,Schedule,financialSetup,budget to bid variance,0.0395,0,0.05,< 5%,%,FALSE,9,21,0.4,0.1,0.2,4.2,15.8,1.58,0.632
P-MW-003,Schedule,financialSetup,contingency adequacy,0.03,0.1,0.15,> 10%,%,TRUE,7,30,0.4,0.1,0.3,9,21,2.1,0.84
P-MW-003,Schedule,financialSetup,days until sub contracts executed,20.16,0.15,21,< 15 days, days,FALSE,8,14,0.4,0.1,0.4,5.6,34.4,3.44,1.376
P-MW-003,Schedule,financialSetup,prime contract to budget variance,0.0325,0,0.25,> 25%,%,FALSE,10,13,0.4,0.1,0.1,1.3,8.7,0.87,0.348
P-MW-003,Schedule,subcontractorPlanning,equipment cost variance,0.141,0,0.05,< 5%,%,FALSE,5,9,0.4,0.25,0.05,0.45,4.55,1.1375,0.455
P-MW-003,Schedule,subcontractorPlanning,gantt chart completion rate,0.266,0.95,1,> 95%,%,TRUE,8,28,0.4,0.25,0.35,9.8,25.2,6.3,2.52
P-MW-003,Schedule,subcontractorPlanning,labor cost variance,0.145,0,0.05,< 5%,%,FALSE,10,5,0.4,0.25,0.2,1,19,4.75,1.9
P-MW-003,Schedule,subcontractorPlanning,materials cost variance,0.146,0,0.05,< 5%,%,FALSE,10,4,0.4,0.25,0.1,0.4,9.6,2.4,0.96
P-MW-003,Schedule,subcontractorPlanning,schedule to bid variance,0.131,0,0.05,< 5%,%,FALSE,9,19,0.4,0.25,0.3,5.7,24.3,6.075,2.43
